epoch,ade,fde,best_ade,train_loss,train_risk_score,compw_entropy_snapshot,risk_global_scale,risk_weight,compw_risk_min_dist,compw_risk_ttc,compw_risk_pet,compw_risk_overlap,compw_entropy,compw_max,risk_score,risk_scaled,summary_loss,compw_risk_min_dist_norm,compw_risk_ttc_norm,compw_risk_pet_norm,compw_risk_overlap_norm
182,0.5703206062316895,1.5337977409362793,0.4902280271053314,1.8774,-0.134,1.3456,0.1289765536785125,0.2,0.3187500536441803,0.2517035901546478,0.2896815538406372,0.1398647874593734,1.3456976413726809,0.3187500536441803,-0.0298662229254841,-0.0038006862811744,,0.31875005839392634,0.2517035939053237,0.28968155815722885,0.1398647895435212
183,0.5166968107223511,1.266135573387146,0.4902280271053314,1.9744,0.0212,1.3457,0.1317861974239349,0.2,0.3182917833328247,0.2521012723445892,0.2896132469177246,0.1399936825037002,1.3458905220031738,0.3182917833328247,-0.041719611948356,-0.005535679126624,,0.31829178807574193,0.25210127610119093,0.28961325123329834,0.13999368458976866
184,0.5118178129196167,1.2259624004364014,0.4902280271053314,1.9359,0.0897,1.3459,0.1326101720333099,0.2,0.3179671764373779,0.2526017427444458,0.2896713614463806,0.1397597193717956,1.3458203077316284,0.3179671764373779,0.0166411478910594,0.0021446768104215,,0.3179671764373779,0.2526017427444458,0.2896713614463806,0.1397597193717956
185,0.526023805141449,1.3171366453170776,0.4902280271053314,1.948,-0.0336,1.3458,0.1331025213003158,0.2,0.317582905292511,0.2530277669429779,0.2896588742733001,0.1397304385900497,1.345894694328308,0.317582905292511,-0.0286550324084237,-0.0038052584484103,,0.3175829100248651,0.2530277707133855,0.28965887858955375,0.1397304406721955
186,0.5193331241607666,1.3028110265731812,0.4902280271053314,1.8859,0.0391,1.3459,0.1294489055871963,0.2,0.3171599507331848,0.2534125745296478,0.2896040380001068,0.1398233622312545,1.3460499048233032,0.3171599507331848,0.0142974211997352,0.0018965608149301,,0.31715997436344434,0.2534125934103574,0.28960405957729074,0.1398233726489076
187,0.5946496725082397,1.4752379655838013,0.4902280271053314,1.9152,-0.056,1.346,0.1328834444284439,0.2,0.3168613016605377,0.2538817822933197,0.2896608114242553,0.139596089720726,1.3459739685058594,0.3168613016605377,0.0104934198933187,0.0013546495942864,,0.3168613063821391,0.2538817860764531,0.2896608157405378,0.13959609180086988
188,0.5285701155662537,1.2810345888137815,0.4902280271053314,2.1845,0.1119,1.346,0.1376257091760635,0.2,0.3165048956871032,0.2542904913425445,0.2896544635295868,0.1395501494407653,1.3460264205932615,0.3165048956871032,0.0673086267895996,0.0092632976348977,,0.31650489568710327,0.25429049134254456,0.28965446352958685,0.13955014944076533
189,0.5831928253173828,1.557241916656494,0.4902280271053314,1.9171,-0.0558,1.346,0.135865032672882,0.2,0.3162626028060913,0.2547755837440491,0.2897497415542602,0.1392120569944381,1.3458681106567385,0.3162626028060913,-0.0165988752245903,-0.0022714866342721,,0.31626260751877144,0.2547755875405012,0.2897497458718679,0.13921205906885945
190,0.5291763544082642,1.346471905708313,0.4902280271053314,1.9642,-0.0359,1.3459,0.1328699290752411,0.2,0.3158812522888183,0.2551255822181701,0.2897013127803802,0.1392918676137924,1.346001386642456,0.3158812522888183,-0.0162478500977158,-0.0022248299920465,1.9239,0.315881247581821,0.2551255784165028,0.28970130846349434,0.13929186553818187
191,0.5211288332939148,1.338539481163025,0.4902280271053314,1.8921,-0.0595,1.346,0.1324573010206222,0.2,0.3154292106628418,0.2554244697093963,0.2895872294902801,0.1395590901374817,1.3462705612182615,0.3154292106628418,-0.0344579666480421,-0.0045598076836904,,0.3154292106628418,0.2554244697093963,0.2895872294902801,0.1395590901374817
192,0.5595621466636658,1.4525164365768433,0.4902280271053314,1.8735,-0.0035,1.3463,0.1291624903678894,0.2,0.3150221109390259,0.2557713389396667,0.2895205914974212,0.1396860033273697,1.3464410305023191,0.3150221109390259,0.0258049536030739,0.0033119102369528,,0.3150220968564407,0.25577132750579734,0.28952057855484276,0.139685997082919
193,0.5557934641838074,1.4075063467025757,0.4902280271053314,1.8912,-0.0734,1.3464,0.12835793197155,0.2,0.3146772384643554,0.2561714649200439,0.2895142436027527,0.1396370530128479,1.3464841842651367,0.3146772384643554,-0.0056502111535519,-0.0007389154029078,,0.31467723846435547,0.25617146492004395,0.28951424360275274,0.13963705301284793
194,0.5800411701202393,1.590727925300598,0.4902280271053314,1.8983,-0.0435,1.3464,0.130844846367836,0.2,0.314361572265625,0.2565732002258301,0.2895252704620361,0.1395399421453476,1.3464994430541992,0.314361572265625,0.0278676491603255,0.0036306751798838,,0.3143615769499775,0.25657320404906875,0.28952527477629886,0.1395399442246548
195,0.5665815472602844,1.3801209926605225,0.4902280271053314,1.9244,0.0126,1.3465,0.1310570240020752,0.2,0.3141462504863739,0.2570439279079437,0.2896256446838379,0.1391841918230056,1.3463029861450195,0.3141462504863739,-0.0132040978223085,-0.0017414822513819,,0.31414624580523004,0.2570439240776908,0.28962564036807953,0.13918418974899954
196,0.5468640923500061,1.4038957357406616,0.4902280271053314,1.8891,-0.1017,1.3463,0.1296935826539993,0.2,0.3137757182121277,0.2573640942573547,0.289566695690155,0.1392935514450073,1.3464499711990356,0.3137757182121277,-0.0717233645543456,-0.0093587782548274,,0.3137756995096386,0.25736407891726015,0.289566678430636,0.13929354314246514
197,0.5381702184677124,1.352471947669983,0.4902280271053314,1.8832,0.0127,1.3465,0.1284938752651214,0.2,0.3133971095085144,0.2576836049556732,0.2895017862319946,0.1394174695014953,1.3466081619262695,0.3133971095085144,-0.0053675020765513,-0.0006998976081376,,0.3133971188484764,0.2576836126352433,0.2895017948598204,0.1394174736564598
198,0.5609791874885559,1.405002236366272,0.4902280271053314,1.8768,0.0447,1.3467,0.1298145502805709,0.2,0.3130090236663818,0.25800421833992,0.2894313931465149,0.1395553797483444,1.3467774391174316,0.3130090236663818,0.0484875903651118,0.0062299305922351,,0.31300901900218403,0.25800421449535765,0.28943138883365116,0.13955537766880724
199,0.5445874929428101,1.362634539604187,0.4902280271053314,1.8987,-0.0092,1.3468,0.128708928823471,0.2,0.3126025795936584,0.2583155035972595,0.2893450856208801,0.1397368758916854,1.3469810485839844,0.3126025795936584,-0.0210789868095889,-0.0027224960952298,,0.3126025656192347,0.25831549204965715,0.2893450726861474,0.13973686964496054
200,0.5071050524711609,1.2406383752822876,0.4902280271053314,1.9747,0.0242,1.3471,0.1325849294662475,0.2,0.3122333586215973,0.2586598694324493,0.2892949879169464,0.1398117542266845,1.3470983505249023,0.3122333586215973,0.0242497024592012,0.0031116808624938,1.9747,0.31223336792687684,0.2586598771411144,0.2892949965386092,0.1398117583933996
